"gene","importance","Non-unique Gene name","Annotation"
"kefC_4~~~kefB_2~~~kefB_1~~~kefC_3~~~kefB~~~LHR_kefB",-3.75607412593792e-05,";kefC_4;kefB_2;kefB_1;kefC_3;kefB;LHR_kefB","hypothetical protein;Glutathione-regulated potassium-efflux system protein KefC;Glutathione-regulated potassium-efflux system protein KefB;heat resistance system K+/H+ antiporter KefB-GI"
"group_1155",-3.78994311320824e-05,"","hypothetical protein"
"group_8284",-3.79307394343664e-05,"","hypothetical protein"
"abgT~~~abgT_1~~~abgT_2",-3.79505763716814e-05,"abgT;;abgT_1;abgT_2","p-aminobenzoyl-glutamate transport protein;hypothetical protein"
"acrF_3~~~acrF_2~~~acrF_1~~~acrF",-3.79505763716814e-05,"acrF_3;acrF_2;;acrF_1;acrF","Multidrug export protein AcrF;hypothetical protein;multidrug efflux RND transporter permease subunit AcrF"
"acs_4~~~acs_1~~~acs_2~~~acs_3~~~acs",-3.79505763716814e-05,";acs_4;acs_1;acs_2;acs_3;acs","hypothetical protein;Acetyl-coenzyme A synthetase"
"ais_1~~~ais_2",-3.79505763716814e-05,"ais_1;ais_2","Lipopolysaccharide core heptose(II)-phosphate phosphatase"
"allA_2~~~allA_1~~~allA",-3.79505763716814e-05,";allA_2;allA_1;allA","hypothetical protein;Ureidoglycolate lyase"
"alsC~~~alsC_1~~~alsC_2~~~alsC_3",-3.79505763716814e-05,"alsC;;alsC_1;alsC_2;alsC_3","D-allose transport system permease protein AlsC;hypothetical protein"
"appX",-3.79505763716814e-05,"appX","Putative cytochrome bd-II ubiquinol oxidase subunit AppX"
"artJ_1",-3.79505763716814e-05,"artJ_1","ABC transporter arginine-binding protein 1"
"atl",-3.79505763716814e-05,";atl","hypothetical protein;DNA base-flipping protein"
"baeS_3~~~baeS",-3.79505763716814e-05,"baeS_3;baeS","two-component system sensor histidine kinase BaeS;Signal transduction histidine-protein kinase BaeS"
"bglG_1~~~bglG~~~bglG_2",-3.79505763716814e-05,"bglG_1;bglG;;bglG_2","Cryptic beta-glucoside bgl operon antiterminator;hypothetical protein"
"birA",-3.79505763716814e-05,"birA","Bifunctional ligase/repressor BirA"
"cai_2",-3.79505763716814e-05,"cai_2","Colicin-A immunity protein"
"cbeA_5~~~cbeA_4~~~cbeA_3~~~cbeA_1~~~cbeA~~~cbeA_2",-3.79505763716814e-05,"cbeA_5;cbeA_4;cbeA_3;cbeA_1;cbeA;cbeA_2;","Cytoskeleton bundling-enhancing antitoxin CbeA;hypothetical protein"
"cdiB_3~~~cdiB~~~cdiB_2",-3.79505763716814e-05,";cdiB_3;cdiB;cdiB_2","hypothetical protein;Outer membrane transporter CdiB"
"csqR",-3.79505763716814e-05,"csqR","HTH-type transcriptional repressor CsqR"
"cutC_2~~~pflD~~~pflD_1~~~pflD_2~~~pflD_3~~~cutC_1",-3.79505763716814e-05,";cutC_2;pflD;pflD_1;pflD_2;pflD_3;cutC_1","hypothetical protein;Choline trimethylamine-lyase;putative dehydratase PflD"
"cutD_2~~~cutD~~~cutD_1~~~bssD~~~islB_2~~~islB_1~~~islB~~~islB_3",-3.79505763716814e-05,"cutD_2;cutD;cutD_1;bssD;islB_2;islB_1;islB;islB_3","Choline trimethylamine-lyase activating enzyme;Benzylsuccinate synthase activating enzyme;Isethionate sulfite-lyase activating enzyme"
"cysT_1",-3.79505763716814e-05,";cysT_1","hypothetical protein;Sulfate transport system permease protein CysT"
"dbpA_2~~~dbpA_3~~~dbpA_1",-3.79505763716814e-05,"dbpA_2;dbpA_3;;dbpA_1","ATP-dependent RNA helicase DbpA;ATP-dependent helicase Lhr-Core;hypothetical protein"
"dgoA_2~~~dgoA~~~dgoA_3",-3.79505763716814e-05,"dgoA_2;dgoA;;dgoA_3","2-dehydro-3-deoxy-6-phosphogalactonate aldolase;hypothetical protein"
"dgoR_3~~~dgoR_2~~~dgoR_1",-3.79505763716814e-05,"dgoR_3;dgoR_2;dgoR_1","Galactonate operon transcriptional repressor"
"dnaB_2~~~dnaB_3~~~dnaB_1",-3.79505763716814e-05,"dnaB_2;dnaB_3;dnaB_1","Replicative DNA helicase DnaB"
"dnaT_1~~~dnaT_2~~~dnaT_3~~~dnaT_5~~~dnaT_4",-3.79505763716814e-05,";dnaT_1;dnaT_2;dnaT_3;dnaT_5;dnaT_4","hypothetical protein;Replication restart protein DnaT"
"eilA~~~hilA~~~hilA_2~~~hilA_1~~~hilA_3",-3.79505763716814e-05,"eilA;;hilA;hilA_2;hilA_1;hilA_3","HilA family transcriptional regulator EilA;hypothetical protein;Transcriptional regulator HilA"
"elaD~~~elaD_1~~~elaD_2~~~elaD_3",-3.79505763716814e-05,"elaD;elaD_1;;elaD_2;elaD_3","Protease ElaD;hypothetical protein"
"emrE_2~~~emrE_1~~~mdtI_1~~~emrE~~~mdtJ_2",-3.79505763716814e-05,"emrE_2;emrE_1;mdtI_1;emrE;mdtJ_2","Multidrug transporter EmrE;Spermidine export protein MdtI;Spermidine export protein MdtJ"
"fabZ_2~~~fabZ_1",-3.79505763716814e-05,"fabZ_2;;fabZ_1","3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ;hypothetical protein"
"fimD~~~fimD_2~~~yraJ_1",-3.79505763716814e-05,"fimD;fimD_2;yraJ_1","Outer membrane usher protein FimD;Outer membrane usher protein YraJ"
"fliP_1~~~fliP_2~~~fliP",-3.79505763716814e-05,"fliP_1;fliP_2;fliP;","Flagellar biosynthetic protein FliP;hypothetical protein"
"flu_1~~~flu_2~~~flu_5~~~flu_4~~~flu_3~~~flu~~~flu_6",-3.79505763716814e-05,"flu_1;;flu_2;flu_5;flu_4;flu_3;flu;flu_6","Antigen 43;hypothetical protein"
"frwD~~~frwD_1",-3.79505763716814e-05,"frwD;;frwD_1","PTS system fructose-like EIIB component 3;hypothetical protein"
"fryB_2~~~fryB_1~~~fruA_4",-3.79505763716814e-05,"fryB_2;fryB_1;fruA_4;","PTS system fructose-like EIIB component 1;PTS system fructose-specific EIIB'BC component;hypothetical protein"
"gatC_3~~~gatC_1~~~gatC_2",-3.79505763716814e-05,"gatC_3;;gatC_1;gatC_2","PTS system galactitol-specific EIIC component;hypothetical protein"
"gcvA_2~~~gcvA_1~~~gcvA_3",-3.79505763716814e-05,"gcvA_2;gcvA_1;gcvA_3;","Glycine cleavage system transcriptional activator;hypothetical protein"
"gltF_2~~~gltF~~~gltF_1",-3.79505763716814e-05,"gltF_2;gltF;gltF_1","Protein GltF"
"group_10007",-3.79505763716814e-05,"","hypothetical protein"
"group_10068",-3.79505763716814e-05,"","hypothetical protein"
"group_10075",-3.79505763716814e-05,"","hypothetical protein"
"group_10113",-3.79505763716814e-05,"","hypothetical protein"
"group_10146",-3.79505763716814e-05,"","hypothetical protein"
"group_10223",-3.79505763716814e-05,"","hypothetical protein"
"group_10394",-3.79505763716814e-05,"","hypothetical protein"
"group_10396",-3.79505763716814e-05,"","hypothetical protein"
"group_10483",-3.79505763716814e-05,"","hypothetical protein"
"group_10557",-3.79505763716814e-05,"","hypothetical protein"
"group_10567",-3.79505763716814e-05,"","hypothetical protein"
"group_10664",-3.79505763716814e-05,"","hypothetical protein"
"group_1076",-3.79505763716814e-05,"","hypothetical protein"
"group_1092",-3.79505763716814e-05,"","hypothetical protein"
"group_10992",-3.79505763716814e-05,"","hypothetical protein"
"group_11322",-3.79505763716814e-05,"","hypothetical protein"
"group_11366",-3.79505763716814e-05,"","hypothetical protein"
"group_11518",-3.79505763716814e-05,"","hypothetical protein"
"group_12198",-3.79505763716814e-05,"","hypothetical protein"
"group_12695",-3.79505763716814e-05,"","hypothetical protein"
"group_12833",-3.79505763716814e-05,"","hypothetical protein"
"group_12926",-3.79505763716814e-05,"","hypothetical protein"
"group_1334",-3.79505763716814e-05,"","hypothetical protein"
"group_1358",-3.79505763716814e-05,"","hypothetical protein"
"group_1423",-3.79505763716814e-05,"","hypothetical protein"
"group_14232",-3.79505763716814e-05,"","hypothetical protein"
"group_14482",-3.79505763716814e-05,"","hypothetical protein"
"group_14485",-3.79505763716814e-05,"vioB","dTDP-4-amino-46-dideoxy-D-glucose acyltransferase"
"group_1513",-3.79505763716814e-05,"","hypothetical protein"
"group_15595",-3.79505763716814e-05,"","hypothetical protein"
"group_158",-3.79505763716814e-05,"","hypothetical protein"
"group_16367",-3.79505763716814e-05,"","hypothetical protein"
"group_16437",-3.79505763716814e-05,"","hypothetical protein"
"group_16754",-3.79505763716814e-05,"xerD_2","Tyrosine recombinase XerD"
"group_1822",-3.79505763716814e-05,"","hypothetical protein"
"group_1823",-3.79505763716814e-05,"","hypothetical protein"
"group_19006",-3.79505763716814e-05,"","hypothetical protein"
"group_19042",-3.79505763716814e-05,"","hypothetical protein"
"group_1937",-3.79505763716814e-05,"","hypothetical protein"
"group_19807",-3.79505763716814e-05,"","hypothetical protein"
"group_20791",-3.79505763716814e-05,"oatA","O-acetyltransferase OatA"
"group_2102",-3.79505763716814e-05,"","hypothetical protein"
"group_21555",-3.79505763716814e-05,"","hypothetical protein"
"group_2204",-3.79505763716814e-05,"","hypothetical protein"
"group_2222",-3.79505763716814e-05,"","Tn3 family transposase ISYps3"
"group_22533",-3.79505763716814e-05,"","hypothetical protein"
"group_2380",-3.79505763716814e-05,"","hypothetical protein"
"group_25020",-3.79505763716814e-05,"bspRIM","Type II methyltransferase M.BspRI"
"group_265",-3.79505763716814e-05,"","hypothetical protein"
"group_271",-3.79505763716814e-05,"","hypothetical protein"
"group_2749",-3.79505763716814e-05,"","hypothetical protein"
"group_27572",-3.79505763716814e-05,"","hypothetical protein"
"group_28086",-3.79505763716814e-05,"","hypothetical protein"
"group_28151",-3.79505763716814e-05,"","hypothetical protein"
"group_2819",-3.79505763716814e-05,"","hypothetical protein"
"group_28198",-3.79505763716814e-05,"","hypothetical protein"
"group_28269",-3.79505763716814e-05,"","hypothetical protein"
"group_2828",-3.79505763716814e-05,"","hypothetical protein"
"group_28699",-3.79505763716814e-05,"","hypothetical protein"
"group_28744",-3.79505763716814e-05,"","hypothetical protein"
"group_28860",-3.79505763716814e-05,"","hypothetical protein"
"group_2934",-3.79505763716814e-05,"","hypothetical protein"
"group_29390",-3.79505763716814e-05,"","hypothetical protein"
"group_29790",-3.79505763716814e-05,"","hypothetical protein"
"group_29940",-3.79505763716814e-05,"","hypothetical protein"
"group_30039",-3.79505763716814e-05,"","hypothetical protein"
"group_3012",-3.79505763716814e-05,"","hypothetical protein"
"group_30373",-3.79505763716814e-05,"","hypothetical protein"
"group_30610",-3.79505763716814e-05,"","hypothetical protein"
"group_30703",-3.79505763716814e-05,"","hypothetical protein"
"group_30884",-3.79505763716814e-05,"","hypothetical protein"
"group_30961",-3.79505763716814e-05,";tssF1_1","hypothetical protein;Type VI secretion system component TssF1"
"group_31144",-3.79505763716814e-05,"","hypothetical protein"
"group_31389",-3.79505763716814e-05,"","hypothetical protein"
"group_31475",-3.79505763716814e-05,"","hypothetical protein"
"group_31511",-3.79505763716814e-05,"","hypothetical protein"
"group_32020",-3.79505763716814e-05,"","hypothetical protein"
"group_32029",-3.79505763716814e-05,"","hypothetical protein"
"group_32056",-3.79505763716814e-05,"","hypothetical protein"
"group_32108",-3.79505763716814e-05,"","hypothetical protein"
"group_32211",-3.79505763716814e-05,"","hypothetical protein"
"group_3229",-3.79505763716814e-05,"","hypothetical protein"
"group_32517",-3.79505763716814e-05,"","hypothetical protein"
"group_32745",-3.79505763716814e-05,"","hypothetical protein"
"group_32783",-3.79505763716814e-05,"","hypothetical protein"
"group_3280",-3.79505763716814e-05,"","hypothetical protein"
"group_330",-3.79505763716814e-05,"","hypothetical protein"
"group_33073",-3.79505763716814e-05,"","hypothetical protein"
"group_33209",-3.79505763716814e-05,"","hypothetical protein"
"group_33375",-3.79505763716814e-05,"","hypothetical protein"
"group_33435",-3.79505763716814e-05,"ypjF","Toxin YpjF"
"group_33559",-3.79505763716814e-05,"","hypothetical protein"
"group_33856",-3.79505763716814e-05,"","hypothetical protein"
"group_34087",-3.79505763716814e-05,"","hypothetical protein"
"group_34214",-3.79505763716814e-05,"","hypothetical protein;IS3 family transposase ISKpn34;IS3 family transposase ISSen4"
"group_34522",-3.79505763716814e-05,"","hypothetical protein"
"group_34586",-3.79505763716814e-05,"","hypothetical protein"
"group_34889",-3.79505763716814e-05,"","hypothetical protein"
"group_34901",-3.79505763716814e-05,"","hypothetical protein"
"group_34963",-3.79505763716814e-05,"","hypothetical protein"
"group_3521",-3.79505763716814e-05,"","hypothetical protein"
"group_3531",-3.79505763716814e-05,"","hypothetical protein"
"group_3539",-3.79505763716814e-05,"","hypothetical protein"
"group_3582",-3.79505763716814e-05,"","hypothetical protein;IS3 family transposase ISEc25;IS3 family transposase IS629;IS3 family transposase IS1203;Insertion element IS6110 uncharacterized 12.0 kDa protein;IS3 family transposase IS3411"
"group_3631",-3.79505763716814e-05,"","hypothetical protein"
"group_3652",-3.79505763716814e-05,"","Putative transposase for insertion sequence element IS5376;hypothetical protein"
"group_3710",-3.79505763716814e-05,"","hypothetical protein"
"group_3769",-3.79505763716814e-05,"","hypothetical protein"
"group_3849",-3.79505763716814e-05,"","hypothetical protein"
"group_4150",-3.79505763716814e-05,"","hypothetical protein"
"group_4162",-3.79505763716814e-05,"","hypothetical protein"
"group_428",-3.79505763716814e-05,"","hypothetical protein"
"group_4310",-3.79505763716814e-05,"","hypothetical protein"
"group_4318",-3.79505763716814e-05,"","hypothetical protein"
"group_4430",-3.79505763716814e-05,"","hypothetical protein"
"group_4467",-3.79505763716814e-05,"","hypothetical protein"
"group_4836",-3.79505763716814e-05,"","hypothetical protein"
"group_4924",-3.79505763716814e-05,"","hypothetical protein;Pentapeptide repeat protein"
"group_503",-3.79505763716814e-05,"","putative protein"
"group_5054",-3.79505763716814e-05,"","hypothetical protein"
"group_5091",-3.79505763716814e-05,"","hypothetical protein"
"group_5139",-3.79505763716814e-05,"","hypothetical protein"
"group_5147",-3.79505763716814e-05,"","hypothetical protein"
"group_519",-3.79505763716814e-05,"","hypothetical protein"
"group_5236",-3.79505763716814e-05,"","hypothetical protein"
"group_529",-3.79505763716814e-05,"","hypothetical protein"
"group_5301",-3.79505763716814e-05,"","hypothetical protein"
"group_5368",-3.79505763716814e-05,"","hypothetical protein"
"group_5436",-3.79505763716814e-05,"ybcO_1;ybcO_3;ybcO_2;ybcO","Putative nuclease YbcO"
"group_5621",-3.79505763716814e-05,"","hypothetical protein"
"group_5764",-3.79505763716814e-05,"","hypothetical protein"
"group_5816",-3.79505763716814e-05,"","hypothetical protein"
"group_5962",-3.79505763716814e-05,"","hypothetical protein"
"group_5981",-3.79505763716814e-05,"","hypothetical protein"
"group_5992",-3.79505763716814e-05,"","hypothetical protein"
"group_6007",-3.79505763716814e-05,"","hypothetical protein"
"group_6022",-3.79505763716814e-05,"","hypothetical protein"
"group_6055",-3.79505763716814e-05,"","hypothetical protein"
"group_6173",-3.79505763716814e-05,"","hypothetical protein"
"group_6365",-3.79505763716814e-05,"","hypothetical protein"
"group_6414",-3.79505763716814e-05,"","hypothetical protein"
"group_6456",-3.79505763716814e-05,"","hypothetical protein"
"group_6509",-3.79505763716814e-05,"","hypothetical protein"
"group_6514",-3.79505763716814e-05,"","hypothetical protein"
"group_6576",-3.79505763716814e-05,"","hypothetical protein"
"group_6616",-3.79505763716814e-05,"","hypothetical protein"
"group_6619",-3.79505763716814e-05,"","hypothetical protein"
"group_6628",-3.79505763716814e-05,"","hypothetical protein"
"group_677",-3.79505763716814e-05,"","hypothetical protein"
"group_6796",-3.79505763716814e-05,"","hypothetical protein"
"group_6994",-3.79505763716814e-05,"","hypothetical protein"
"group_7095",-3.79505763716814e-05,"","hypothetical protein"
"group_710",-3.79505763716814e-05,"","hypothetical protein"
"group_7157",-3.79505763716814e-05,"","hypothetical protein"
"group_7200",-3.79505763716814e-05,"","hypothetical protein"
"group_7227",-3.79505763716814e-05,"","hypothetical protein"
"group_7333",-3.79505763716814e-05,"","hypothetical protein"
"group_7503",-3.79505763716814e-05,"","hypothetical protein"
"group_7504",-3.79505763716814e-05,"","hypothetical protein"
"group_7544",-3.79505763716814e-05,"","hypothetical protein"
"group_7545",-3.79505763716814e-05,"","hypothetical protein"
"group_763",-3.79505763716814e-05,"","hypothetical protein"
"group_7799",-3.79505763716814e-05,"","hypothetical protein"
"group_7832",-3.79505763716814e-05,"","hypothetical protein"
"group_7882",-3.79505763716814e-05,"","hypothetical protein"
"group_7884",-3.79505763716814e-05,"","hypothetical protein"
"group_7902",-3.79505763716814e-05,"","Insertion sequence IS5376 putative ATP-binding protein;IS21 family transposase ISSso4;hypothetical protein;IS21 family transposase ISPpu7"
"group_7955",-3.79505763716814e-05,"","hypothetical protein"
"group_8008",-3.79505763716814e-05,"","hypothetical protein"
"group_8032",-3.79505763716814e-05,"","hypothetical protein"
"group_8107",-3.79505763716814e-05,"","hypothetical protein"
"group_8163",-3.79505763716814e-05,"","hypothetical protein"
"group_8171",-3.79505763716814e-05,"","hypothetical protein"
"group_8241",-3.79505763716814e-05,"","hypothetical protein"
"group_8564",-3.79505763716814e-05,"","hypothetical protein"
"group_8762",-3.79505763716814e-05,"","hypothetical protein"
"group_8790",-3.79505763716814e-05,"","hypothetical protein"
"group_9036",-3.79505763716814e-05,"","hypothetical protein"
"group_9148",-3.79505763716814e-05,"","hypothetical protein"
"group_9166",-3.79505763716814e-05,"","hypothetical protein"
"group_940",-3.79505763716814e-05,"","hypothetical protein"
"group_9463",-3.79505763716814e-05,"","hypothetical protein"
"group_9527",-3.79505763716814e-05,"","hypothetical protein"
"group_958",-3.79505763716814e-05,"","hypothetical protein"
"group_9599",-3.79505763716814e-05,"","hypothetical protein"
"group_9641",-3.79505763716814e-05,"","hypothetical protein"
"group_9694",-3.79505763716814e-05,"cai","Colicin-A immunity protein"
"group_9732",-3.79505763716814e-05,"","hypothetical protein"
"group_9733",-3.79505763716814e-05,"","hypothetical protein"
"group_9942",-3.79505763716814e-05,"","hypothetical protein"
"group_998",-3.79505763716814e-05,"","hypothetical protein"
"hicA",-3.79505763716814e-05,"hicA;","putative mRNA interferase toxin HicA;hypothetical protein"
"hin_1~~~hin_2~~~hin_4~~~hin_3",-3.79505763716814e-05,";hin_1;hin_2;hin_4;hin_3","hypothetical protein;DNA-invertase hin"
"hpf_1~~~hpf_3~~~hpf_2",-3.79505763716814e-05,";hpf_1;hpf_3;hpf_2","hypothetical protein;Putative metal ABC transporter substrate-binding protein Hpf"
"hspA_2",-3.79505763716814e-05,"hspA_2","6-hydroxy-3-succinoylpyridine 3-monooxygenase HspA"
"hyfG_2~~~hyfG_1~~~ndhB_2~~~hyfG~~~ndhB~~~ndhB_3~~~nuoC_2",-3.79505763716814e-05,";hyfG_2;hyfG_1;ndhB_2;hyfG;ndhB;ndhB_3;nuoC_2","hypothetical protein;Hydrogenase-4 component G;NAD(P)H-quinone oxidoreductase subunit 2 chloroplastic;NADH-quinone oxidoreductase subunit C/D"
"hypBA1~~~hypBA1_1~~~hypBA1_2",-3.79505763716814e-05,"hypBA1;;hypBA1_1;hypBA1_2","Non-reducing end beta-L-arabinofuranosidase;hypothetical protein"
"insK_2",-3.79505763716814e-05,";insK_2","IS3 family transposase ISEhe3;Putative transposase InsK for insertion sequence element IS150"
"intA_5~~~intA_3~~~intA_1",-3.79505763716814e-05,";intA_5;intA_3;intA_1","hypothetical protein;Prophage integrase IntA"
"lapA",-3.79505763716814e-05,"lapA","Lipopolysaccharide assembly protein A"
"lexA_1~~~lexA_2",-3.79505763716814e-05,"lexA_1;lexA_2","LexA repressor"
"lexA_5~~~lexA_3~~~lexA_2~~~lexA_1~~~lexA_4",-3.79505763716814e-05,";lexA_5;lexA_3;lexA_2;lexA_1;lexA_4","hypothetical protein;LexA repressor"
"lpfD~~~lpfD_1~~~lpfD_2",-3.79505763716814e-05,"lpfD;lpfD_1;lpfD_2","putative minor fimbrial subunit LpfD"
"lsrK~~~lsrK_2~~~lsrK_1~~~lsrK_3",-3.79505763716814e-05,"lsrK;lsrK_2;lsrK_1;lsrK_3;","Autoinducer-2 kinase;hypothetical protein"
"mbeC_3~~~mbeC~~~mbeC_1~~~mbeC_2",-3.79505763716814e-05,"mbeC_3;mbeC;mbeC_1;mbeC_2","Mobilization protein MbeC"
"mchB",-3.79505763716814e-05,";mchB","hypothetical protein;Microcin H47"
"mipA_1~~~mipA_2~~~mipA_3",-3.79505763716814e-05,"mipA_1;mipA_2;mipA_3","MltA-interacting protein"
"mngR_1~~~mngR_3",-3.79505763716814e-05,"mngR_1;mngR_3","Mannosyl-D-glycerate transport/metabolism system repressor MngR"
"msmX_1~~~iolG~~~btuD_3~~~msmX_2~~~msmX",-3.79505763716814e-05,"msmX_1;iolG;btuD_3;;msmX_2;msmX","Oligosaccharides import ATP-binding protein MsmX;Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase;Vitamin B12 import ATP-binding protein BtuD;hypothetical protein"
"niaP~~~xylT",-3.79505763716814e-05,"niaP;;xylT","Niacin transporter NiaP;hypothetical protein;D-xylose transporter"
"ompT_3~~~ompT_2~~~ompT_1~~~ompT",-3.79505763716814e-05,"ompT_3;ompT_2;ompT_1;ompT","Protease 7"
"ompX_3~~~ompX_1~~~ompX_2~~~ail",-3.79505763716814e-05,"ompX_3;ompX_1;ompX_2;ail","Outer membrane protein X;Attachment invasion locus protein"
"papB_3~~~papB~~~papB_1",-3.79505763716814e-05,"papB_3;papB;papB_1","Major pilu subunit operon regulatory protein PapB"
"papC_2~~~papC_1~~~papC_4~~~papC_3",-3.79505763716814e-05,"papC_2;papC_1;;papC_4;papC_3","Outer membrane usher protein PapC;hypothetical protein"
"pdeN_2~~~pdeN_1",-3.79505763716814e-05,";pdeN_2;pdeN_1","hypothetical protein;putative cyclic di-GMP phosphodiesterase PdeN"
"pezT",-3.79505763716814e-05,";pezT","hypothetical protein;Toxin PezT"
"phnO",-3.79505763716814e-05,"phnO","Aminoalkylphosphonate N-acetyltransferase"
"pnuC_2",-3.79505763716814e-05,";pnuC_2","hypothetical protein;Nicotinamide riboside transporter PnuC"
"puuC~~~puuC_3~~~puuC_2~~~puuC_1~~~betB_1",-3.79505763716814e-05,"puuC;puuC_3;puuC_2;puuC_1;betB_1;","NADP/NAD-dependent aldehyde dehydrogenase PuuC;Betaine aldehyde dehydrogenase;hypothetical protein"
"queG",-3.79505763716814e-05,"queG;","Epoxyqueuosine reductase;hypothetical protein"
"rcnA~~~rcnA_2~~~rcnA_1",-3.79505763716814e-05,"rcnA;rcnA_2;;rcnA_1","Nickel/cobalt efflux system RcnA;hypothetical protein"
"rep_3~~~yjcD",-3.79505763716814e-05,";rep_3;yjcD","hypothetical protein;ATP-dependent DNA helicase Rep;Putative ATP-dependent DNA helicase YjcD"
"repB~~~repB_1~~~repB_2",-3.79505763716814e-05,"repB;;repB_1;repB_2","RepFIB replication protein A;hypothetical protein"
"rfbB_2~~~rfbB~~~rffG_1~~~rmlB~~~rffG_2",-3.79505763716814e-05,"rfbB_2;rfbB;rffG_1;rmlB;rffG_2","dTDP-glucose 46-dehydratase;dTDP-glucose 46-dehydratase 2"
"rhaS_3~~~rhaR_2~~~rhaS_2~~~rhaS_4~~~rhaS_1",-3.79505763716814e-05,";rhaS_3;rhaR_2;rhaS_2;rhaS_4;rhaS_1","hypothetical protein;HTH-type transcriptional activator RhaS;HTH-type transcriptional activator RhaR"
"rhsD_3~~~ynbA",-3.79505763716814e-05,";rhsD_3;ynbA","hypothetical protein;Protein RhsD;Inner membrane protein YnbA"
"rob_3~~~rob_2",-3.79505763716814e-05,"rob_3;rob_2","Transcriptional regulator Rob;Right origin-binding protein"
"rpe_2",-3.79505763716814e-05,"rpe_2","Ribulose-phosphate 3-epimerase"
"rusA_2~~~rusA_1~~~rusA_3~~~rusA_4",-3.79505763716814e-05,"rusA_2;rusA_1;rusA_3;rusA_4","Crossover junction endodeoxyribonuclease RusA"
"rusA~~~rusA_1~~~rusA_4~~~rusA_2~~~rusA_5~~~rusA_3",-3.79505763716814e-05,"rusA;rusA_1;rusA_4;rusA_2;;rusA_5;rusA_3","Crossover junction endodeoxyribonuclease RusA;hypothetical protein"
"sfmM2~~~aziB2",-3.79505763716814e-05,";sfmM2;aziB2","hypothetical protein;L-tyrosine C(3)-methyltransferase;3-hydroxy-5-methyl-1-naphthoate 3-O-methyltransferase"
"sicA_2~~~sicA~~~ipgC~~~sicA_1",-3.79505763716814e-05,"sicA_2;sicA;;ipgC;sicA_1","Chaperone protein SicA;hypothetical protein;Chaperone protein IpgC"
"stxB_2",-3.79505763716814e-05,"stxB_2","Shiga toxin subunit B"
"tfaE_3~~~tfaE_1~~~tfaE_2~~~tfaE_5~~~tfaE_4~~~tfaE",-3.79505763716814e-05,"tfaE_3;tfaE_1;tfaE_2;tfaE_5;tfaE_4;tfaE","Prophage tail fiber assembly protein TfaE"
"thiQ~~~thiQ_1~~~thiQ_2",-3.79505763716814e-05,"thiQ;thiQ_1;thiQ_2","Thiamine import ATP-binding protein ThiQ"
"tkt2~~~tktA_2~~~tktA_3~~~tktA_1",-3.79505763716814e-05,"tkt2;tktA_2;tktA_3;;tktA_1","Transketolase 2;Transketolase 1;hypothetical protein;Transketolase"
"tssK1~~~tssK1_2~~~tssK1_1",-3.79505763716814e-05,"tssK1;;tssK1_2;tssK1_1","Type VI secretion system baseplate component TssK1;hypothetical protein"
"tynA_2~~~tynA_1~~~tynA",-3.79505763716814e-05,";tynA_2;tynA_1;tynA","hypothetical protein;Primary amine oxidase"
"uhpC_2~~~uhpC_1~~~uhpC_3",-3.79505763716814e-05,"uhpC_2;;uhpC_1;uhpC_3","Membrane sensor protein UhpC;hypothetical protein"
"vapB~~~vapB_2",-3.79505763716814e-05,";vapB;vapB_2","hypothetical protein;Antitoxin VapB"
"vdcD~~~bsdD",-3.79505763716814e-05,"vdcD;bsdD","Protein VdcD;Protein BsdD"
"waaG",-3.79505763716814e-05,"waaG","Lipopolysaccharide glucosyltransferase WaaG"
"waaG~~~waaG_2~~~waaG_1~~~waaG_3",-3.79505763716814e-05,";waaG;waaG_2;waaG_1;waaG_3","hypothetical protein;Lipopolysaccharide glucosyltransferase WaaG"
"waaP",-3.79505763716814e-05,"waaP","Lipopolysaccharide core heptose(I) kinase WaaP"
"waaP_1~~~waaP~~~waaP_2",-3.79505763716814e-05,"waaP_1;;waaP;waaP_2","Lipopolysaccharide core heptose(I) kinase WaaP;hypothetical protein"
"wbdD",-3.79505763716814e-05,";wbdD","hypothetical protein;O-antigen chain terminator bifunctional methyltransferase/kinase WbdD"
"xanQ_2~~~xanQ~~~xanQ_1",-3.79505763716814e-05,"xanQ_2;xanQ;;xanQ_1","Xanthine permease XanQ;hypothetical protein"
"yadC~~~yadC_2~~~yadC_1",-3.79505763716814e-05,"yadC;yadC_2;yadC_1;","putative fimbrial-like protein YadC;hypothetical protein"
"yadV_2~~~yadV_1",-3.79505763716814e-05,"yadV_2;yadV_1","putative fimbrial chaperone YadV"
"yadV_3~~~yadV_1~~~yadV_2",-3.79505763716814e-05,";yadV_3;yadV_1;yadV_2","hypothetical protein;putative fimbrial chaperone YadV"
"ybgC~~~tolQ",-3.79505763716814e-05,"ybgC;tolQ;","Acyl-CoA thioester hydrolase YbgC;Tol-Pal system protein TolQ;hypothetical protein"
"yciF_1~~~yciF_2~~~yciF",-3.79505763716814e-05,"yciF_1;yciF_2;yciF","Protein YciF"
"ycjN~~~ycjN_2~~~ycjN_1~~~ycjN_3",-3.79505763716814e-05,";ycjN;ycjN_2;ycjN_1;ycjN_3","hypothetical protein;Putative ABC transporter periplasmic-binding protein YcjN"
